,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
79,206,207,Pablo Barrios,ESP,MF,Atl�tico Madrid,La Liga,19,2003,5,3,269,3.0,0,1.67,0.67,40.0,0.0,0.0,22.9,0.0,0.0,0.0,52.0,61.3,84.8,844.3,244.7,25.3,28.3,89.4,21.0,24.3,86.3,3.67,4.67,78.6,0.0,0.67,6.0,0.33,0.0,7.33,61.3,60.7,0.67,0.33,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,52.0,0.0,1.33,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.33,0.33,2.0,0.0,1.0,1.67,60.0,0.67,0.67,0.0,0.67,1.33,3.67,0.67,0.0,74.3,1.67,13.7,44.0,17.3,0.67,74.3,3.0,1.0,33.3,1.67,55.6,45.7,250.7,96.3,2.0,2.0,0.33,2.33,0.67,58.3,4.0,0.33,0.0,0.0,1.0,1.67,0.0,1.0,1.33,0.0,0.0,0.0,5.33,0.67,0.67,50.0,0.0,21.009999999999998,Mediano
819,2260,2261,Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,30,1992,3,0,37,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,65.0,73.1,1105.0,440.0,12.5,15.0,83.3,20.0,25.0,80.0,10.0,20.0,50.0,0.0,0.0,10.0,0.0,0.0,7.5,65.0,57.5,7.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,2.5,2.5,0.0,2.5,0.0,2.5,0.0,0.0,70.0,0.0,20.0,45.0,5.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,25.0,157.5,47.5,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,Mediano
270,758,759,Malcolm Ebiowei,ENG,MFFW,Crystal Palace,Premier League,19,2003,3,0,34,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,50.0,245.0,40.0,5.0,10.0,50.0,5.0,5.0,100.0,2.5,5.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,25.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,2.5,5.0,0.0,5.0,0.0,2.5,0.0,0.0,52.5,0.0,2.5,20.0,30.0,5.0,52.5,12.5,5.0,40.0,7.5,60.0,35.0,267.5,75.0,5.0,2.5,0.0,12.5,0.0,37.5,22.5,0.0,0.0,0.0,0.0,2.5,0.0,7.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Mediano
233,640,641,Diego Demme,GER,MF,Napoli,Serie A,31,1991,3,0,22,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,100.0,3735.0,870.0,115.0,115.0,100.0,75.0,75.0,100.0,35.0,35.0,100.0,0.0,0.0,25.0,5.0,0.0,35.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,200.0,45.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,150.0,530.0,195.0,0.0,5.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,21.0,Mediano
370,1031,1032,Ander Guevara,ESP,MF,Real Sociedad,La Liga,25,1997,5,1,135,1.5,0,0.67,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,72.0,80.0,90.0,1108.7,252.7,38.7,39.3,98.3,28.7,31.3,91.5,2.67,4.67,57.1,0.0,2.67,13.3,0.67,0.0,6.0,80.0,79.3,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.67,0.67,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.67,0.67,0.0,0.67,0.0,0.67,2.0,0.67,1.33,0.67,2.0,1.33,0.0,88.0,0.67,8.0,54.7,26.0,0.0,88.0,0.67,0.67,100.0,0.0,0.0,58.0,250.0,126.0,0.67,2.0,0.0,0.67,0.67,69.3,0.67,0.67,0.0,0.0,1.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.33,1.33,50.0,0.0,20.99,Mediano
631,1767,1768,Youssouf Ndayishimiye,BDI,MFDF,Nice,Ligue 1,24,1998,4,2,200,2.2,0,0.45,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,35.9,41.8,85.9,690.9,180.9,11.4,12.7,89.3,20.9,23.2,90.2,3.18,5.0,63.6,0.0,0.0,1.82,0.0,0.0,1.36,41.8,40.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.45,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.36,1.36,0.91,0.0,0.45,0.45,100.0,0.0,1.36,1.36,0.0,1.82,4.09,3.64,0.0,52.7,5.91,25.9,26.4,1.36,0.0,52.7,0.45,0.0,0.0,0.0,0.0,35.9,193.6,89.1,0.45,0.0,0.0,1.82,0.45,32.3,0.45,0.45,0.0,0.0,0.91,1.36,0.0,0.0,1.36,0.0,0.0,0.0,5.45,1.36,0.91,60.0,0.0,20.919999999999998,Mediano
546,1518,1519,Youssef Maleh,ITA,MF,Fiorentina,Serie A,24,1998,7,4,297,3.3,0,2.12,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,28.8,35.2,81.9,443.0,113.9,16.7,19.1,87.3,9.39,10.6,88.6,2.12,3.64,58.3,0.0,1.82,2.42,1.52,0.61,3.33,35.2,33.6,1.21,0.91,0.0,0.3,2.12,0.3,0.0,0.0,0.0,0.0,28.8,0.3,0.61,2.12,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.3,0.0,0.91,0.0,0.0,1.21,0.0,1.21,1.52,0.0,1.52,0.3,1.21,0.91,0.0,45.5,1.21,5.45,23.9,16.1,3.33,45.5,0.91,0.3,33.3,0.61,66.7,28.2,97.3,43.6,0.91,1.21,0.3,1.82,1.82,29.1,5.15,0.61,0.0,0.0,2.42,0.91,0.0,2.12,0.3,0.0,0.0,0.0,6.06,0.91,1.21,42.9,0.0,20.739999999999995,Mediano
578,1617,1618,Weston McKennie,USA,MF,Leeds United,Premier League,24,1998,2,1,123,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.6,68.9,430.7,90.0,18.6,25.7,72.2,9.29,12.1,76.5,0.71,2.14,33.3,0.0,0.0,2.86,0.71,0.0,7.14,43.6,42.1,1.43,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,30.0,0.0,1.43,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.71,0.71,1.43,0.0,0.0,2.86,0.0,2.86,2.86,0.0,2.86,2.14,4.29,5.0,0.0,59.3,4.29,16.4,31.4,12.1,0.0,59.3,0.0,0.0,0.0,0.0,0.0,22.9,74.3,37.1,0.0,0.71,0.0,0.71,2.86,32.1,1.43,0.71,0.0,0.0,2.86,0.0,0.0,0.0,0.71,0.0,0.0,0.0,7.86,4.29,0.71,85.7,0.0,20.729999999999997,Mediano
940,2585,2586,Paul Wanner,GER,MF,Bayern Munich,Bundesliga,17,2005,2,0,25,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,30.0,77.8,286.7,90.0,13.3,16.7,80.0,6.67,10.0,66.7,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,3.33,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.33,3.33,6.67,0.0,3.33,3.33,100.0,0.0,0.0,0.0,0.0,0.0,10.0,3.33,0.0,43.3,3.33,10.0,20.0,13.3,6.67,43.3,6.67,6.67,100.0,0.0,0.0,33.3,223.3,73.3,3.33,3.33,3.33,0.0,13.3,36.7,13.3,3.33,0.0,0.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,0.0,3.33,3.33,0.0,100.0,0.0,20.67,Mediano
593,1656,1657,Tommaso Milanese,ITA,MF,Cremonese,Serie A,20,2002,2,0,27,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,46.7,71.4,606.7,136.7,13.3,16.7,80.0,10.0,16.7,60.0,6.67,10.0,66.7,0.0,10.0,10.0,0.0,0.0,6.67,46.7,36.7,10.0,3.33,0.0,0.0,6.67,0.0,3.33,0.0,3.33,0.0,33.3,0.0,0.0,6.67,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,63.3,0.0,3.33,23.3,40.0,6.67,63.3,6.67,3.33,50.0,3.33,50.0,43.3,236.7,126.7,6.67,3.33,0.0,10.0,3.33,46.7,3.33,0.0,0.0,0.0,3.33,3.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,20.669999999999998,Mediano
834,2306,2307,Eduard Sobol,UKR,DFMF,Strasbourg,Ligue 1,27,1995,3,2,177,2.0,0,0.5,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,25.0,36.5,68.5,314.0,134.5,17.0,20.5,82.9,5.0,9.5,52.6,1.0,4.0,25.0,0.0,0.5,2.0,0.0,0.0,1.5,36.5,29.0,7.5,0.5,0.0,0.0,2.5,7.0,0.0,0.0,0.0,0.0,25.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,0.0,41.5,0.5,9.0,19.5,14.0,1.5,41.5,1.0,1.0,100.0,0.0,0.0,25.5,173.5,87.0,4.0,2.0,0.5,1.0,0.5,21.5,6.0,0.0,0.0,0.0,1.0,0.5,1.0,2.5,0.5,0.0,0.0,0.0,5.0,1.0,1.0,50.0,0.0,20.5,Mediano
268,753,754,Pablo Dur�n,ESP,MFDF,Celta Vigo,La Liga,22,2001,4,0,36,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,52.5,66.7,502.5,32.5,25.0,35.0,71.4,7.5,10.0,75.0,2.5,7.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,52.5,52.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,2.5,2.5,5.0,0.0,72.5,7.5,20.0,25.0,27.5,0.0,72.5,7.5,2.5,33.3,5.0,66.7,35.0,135.0,12.5,0.0,0.0,0.0,0.0,0.0,40.0,7.5,0.0,0.0,0.0,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,7.5,2.5,2.5,50.0,0.0,20.5,Mediano
230,626,627,Thomas Delaney,DEN,MF,Sevilla,La Liga,31,1991,8,2,309,3.4,0,0.88,0.29,33.3,0.0,0.0,18.8,0.0,0.0,0.0,41.2,48.2,85.4,639.1,135.6,20.9,22.4,93.4,15.9,18.8,84.4,2.35,4.12,57.1,0.0,0.59,1.76,0.88,0.29,2.06,48.2,46.8,1.18,0.88,0.0,0.29,1.18,0.29,0.0,0.0,0.0,0.0,41.2,0.29,0.29,1.18,0.88,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.59,0.0,1.18,0.0,0.88,1.47,60.0,0.59,0.88,0.59,0.29,1.18,2.35,0.88,0.0,55.3,2.35,15.3,31.8,8.24,2.06,55.3,0.0,0.0,0.0,0.0,0.0,33.2,106.2,32.4,0.29,0.0,0.29,1.18,0.88,40.6,0.88,0.88,0.0,0.0,1.18,1.47,0.29,1.18,0.59,0.0,0.0,0.0,2.35,2.65,0.59,81.8,0.0,20.349999999999998,Mediano
116,304,305,Kevin-Prince Boateng,GHA,MF,Hertha BSC,Bundesliga,35,1987,9,1,133,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,75.0,714.7,238.7,20.7,24.7,83.8,17.3,22.7,76.5,4.0,4.67,85.7,0.0,1.33,5.33,0.0,0.0,5.33,56.0,46.7,8.67,2.0,0.67,0.0,2.67,4.0,0.0,0.0,0.0,0.0,42.0,0.67,0.0,2.0,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.67,0.67,0.0,0.0,0.67,0.0,0.67,0.67,0.67,0.0,0.0,1.33,1.33,0.0,71.3,4.0,13.3,36.7,21.3,4.0,71.3,0.67,0.0,0.0,0.67,100.0,44.0,162.7,40.7,0.0,0.0,0.0,4.67,3.33,48.0,7.33,0.67,0.0,0.0,7.33,1.33,0.0,2.67,0.67,0.0,0.0,0.0,7.33,2.67,2.67,50.0,0.0,20.32,Mediano
877,2428,2429,Adrien Thomasson,FRA,MFFW,Lens,Ligue 1,29,1993,4,1,129,1.4,1,3.57,1.43,40.0,0.2,0.5,14.0,0.0,0.0,0.0,37.1,53.6,69.3,620.7,159.3,19.3,24.3,79.4,12.9,17.9,72.0,4.29,6.43,66.7,0.0,1.43,7.14,1.43,0.0,7.86,53.6,51.4,1.43,0.71,0.0,1.43,2.86,0.0,0.71,0.71,0.0,0.0,37.1,0.71,3.57,2.86,1.43,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.71,0.0,0.0,0.71,0.71,100.0,0.0,3.57,0.0,3.57,0.0,0.71,0.71,0.0,65.7,1.43,5.0,30.0,30.7,4.29,65.7,1.43,1.43,100.0,0.0,0.0,55.0,258.6,60.7,1.43,0.71,0.0,3.57,2.14,51.4,12.9,0.0,0.0,0.0,1.43,2.14,0.0,2.86,0.71,0.0,0.0,0.0,7.14,1.43,2.14,40.0,0.25,20.280000000000005,Mediano
706,1959,1960,Lukas Petkov,GER,MFFW,Augsburg,Bundesliga,22,2000,7,0,146,1.6,0,1.25,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,11.3,21.3,52.9,184.4,60.0,5.63,10.0,56.3,3.13,5.63,55.6,1.88,3.75,50.0,0.0,0.0,1.88,0.0,0.0,1.25,21.3,20.0,1.25,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,11.3,0.0,1.25,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.63,2.5,0.63,0.0,1.25,1.88,66.7,0.63,2.5,0.63,1.88,0.63,3.75,0.0,0.0,38.8,1.88,10.0,17.5,11.3,4.38,38.8,2.5,0.63,25.0,1.88,75.0,12.5,60.6,10.0,0.63,0.0,0.0,3.75,1.88,16.3,1.25,0.63,0.0,0.0,2.5,0.63,0.0,0.0,0.63,0.0,0.0,0.0,3.75,3.13,9.38,25.0,0.0,20.25,Mediano
