,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
136,2237,2238,Marvin Schw�be,GER,GK,K�ln,Bundesliga,27,1995,19,19,1710,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41.4,79.7,854.1,537.8,4.89,4.95,98.9,20.2,20.5,98.7,7.89,15.9,49.7,0.0,0.0,0.47,0.05,0.0,0.0,41.4,33.5,7.84,2.32,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.05,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.05,43.3,30.8,42.7,0.68,0.0,0.0,43.3,0.0,0.0,0.0,0.0,0.0,27.5,132.5,82.6,0.0,0.05,0.05,0.05,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.21,0.0,100.0,0.0,102.58,Bom
19,438,439,Juan Carlos,ESP,GK,Girona,La Liga,35,1988,10,10,900,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,34.0,84.7,716.0,463.5,5.2,5.3,98.1,17.0,17.6,96.6,6.6,11.1,59.5,0.0,0.0,0.1,0.0,0.0,0.0,34.0,26.5,7.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.1,35.6,32.4,35.5,0.1,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,21.2,90.3,47.6,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.0,100.0,0.0,102.10000000000002,Bom
157,2539,2540,Guglielmo Vicario,ITA,GK,Empoli,Serie A,26,1996,22,22,1980,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,41.9,74.3,835.6,579.9,5.45,5.5,99.2,16.1,16.5,97.8,9.45,19.8,47.8,0.0,0.0,0.73,0.0,0.0,0.0,41.9,33.1,8.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.05,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45,0.09,44.6,36.5,44.5,0.05,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,27.5,136.9,89.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.14,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.27,0.09,75.0,0.0,100.79,Mediano
125,2059,2060,Pepe Reina,ESP,GK,Villarreal,La Liga,40,1982,5,5,450,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,37.4,87.2,727.8,456.8,7.0,7.2,97.2,20.2,20.4,99.0,5.4,9.8,55.1,0.0,0.0,0.0,0.0,0.0,0.0,37.4,30.6,6.8,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,40.0,30.4,39.2,0.8,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,24.0,131.2,90.4,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,100.19999999999999,Mediano
90,1644,1645,Alex Meret,ITA,GK,Napoli,Serie A,25,1997,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,28.4,86.6,570.0,346.0,5.76,5.76,100.0,12.6,12.8,98.9,6.05,9.71,62.3,0.0,0.0,0.05,0.0,0.0,0.0,28.4,20.9,7.52,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,29.9,26.0,29.8,0.05,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,16.2,68.7,37.2,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.0,100.0,0.0,100.00000000000003,Mediano
72,1417,1418,Bernd Leno,GER,GK,Fulham,Premier League,30,1992,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,37.0,78.6,725.6,456.0,7.19,7.19,100.0,15.2,15.3,99.4,6.71,14.4,46.5,0.0,0.05,0.38,0.0,0.0,0.0,37.0,26.6,10.3,3.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.0,39.7,31.0,39.4,0.29,0.0,0.0,39.7,0.0,0.0,0.0,0.0,0.0,21.7,108.5,62.6,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.38,0.0,100.0,0.0,98.60000000000002,Mediano
112,1923,1924,Gianluca Pegolo,ITA,GK,Sassuolo,Serie A,41,1981,2,2,180,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.5,83.1,826.0,529.0,6.5,6.5,100.0,15.5,16.0,96.9,9.5,15.5,61.3,0.0,0.0,0.0,0.0,0.0,0.0,38.5,28.0,10.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,40.5,35.5,40.5,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,23.0,99.0,61.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,97.5,Mediano
31,659,660,Michele Di Gregorio,ITA,GK,Monza,Serie A,25,1997,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39.6,75.9,776.1,516.0,7.43,7.43,100.0,12.9,13.1,98.2,9.62,18.9,50.9,0.0,0.0,0.48,0.0,0.0,0.0,39.6,30.9,8.71,2.81,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.38,0.05,41.8,34.0,41.6,0.19,0.0,0.0,41.8,0.1,0.1,100.0,0.0,0.0,25.2,140.9,96.2,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.1,0.05,66.7,0.0,97.36999999999999,Mediano
53,965,966,Pierluigi Gollini,ITA,GK,Fiorentina,Serie A,27,1995,3,3,270,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,76.2,874.0,591.3,6.0,6.0,100.0,14.0,14.0,100.0,12.0,22.0,54.5,0.0,0.0,0.33,0.0,0.0,0.0,42.0,37.0,5.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.33,0.33,100.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,43.7,38.7,43.7,0.0,0.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,34.7,141.0,72.3,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,96.74000000000001,Mediano
79,1484,1485,Andriy Lunin,UKR,GK,Real Madrid,La Liga,24,1999,5,5,450,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,31.6,90.5,687.8,467.8,6.0,6.0,100.0,16.2,16.6,97.6,6.4,8.8,72.7,0.0,0.0,0.0,0.0,0.0,0.0,31.6,26.0,5.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,26.0,32.6,0.2,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,21.0,95.4,39.2,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,96.6,Mediano
36,724,725,Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,23,1999,23,23,2070,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,25.9,87.1,450.1,292.9,7.0,7.04,99.4,11.7,12.0,97.5,3.26,6.26,52.1,0.0,0.0,0.0,0.0,0.0,0.0,25.9,19.4,6.43,1.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.3,0.04,27.6,24.6,27.4,0.26,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,19.5,89.0,54.3,0.0,0.04,0.0,0.0,0.0,12.8,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.22,0.04,83.3,0.0,96.30000000000001,Mediano
144,2294,2295,?ukasz Skorupski,POL,GK,Bologna,Serie A,31,1991,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,34.2,77.1,706.6,494.6,4.9,4.95,99.0,11.6,11.8,98.4,8.62,16.1,53.6,0.0,0.0,0.0,0.0,0.0,0.0,34.2,24.0,10.1,2.86,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.14,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,100.0,0.0,0.0,0.0,0.0,0.0,0.05,0.62,0.05,36.8,33.0,36.6,0.19,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,19.3,99.3,67.7,0.0,0.0,0.0,0.05,0.0,15.6,0.0,0.14,0.0,0.0,0.0,0.24,0.0,0.0,0.05,0.0,0.0,0.0,1.14,0.19,0.0,100.0,0.0,95.66999999999997,Mediano
151,2401,2402,Ciprian T?t?ru?anu,ROU,GK,Milan,Serie A,37,1986,15,15,1350,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,34.9,78.2,800.0,572.5,3.6,3.6,100.0,12.7,13.0,97.4,10.9,17.9,61.0,0.07,0.13,0.6,0.0,0.0,0.0,34.9,28.1,6.6,1.67,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.27,0.0,0.47,0.33,0.13,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.0,36.5,31.6,36.5,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,23.0,124.6,81.5,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.07,0.07,50.0,0.0,93.25,Mediano
134,2195,2196,Robert S�nchez,ESP,GK,Brighton,Premier League,25,1997,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.3,75.6,601.0,390.3,8.0,8.05,99.4,12.7,13.1,96.7,4.95,12.5,39.7,0.0,0.0,0.52,0.0,0.0,0.0,34.3,26.6,7.52,1.62,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.24,0.14,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.38,0.1,36.4,30.5,36.2,0.19,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,22.9,104.8,64.7,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.19,0.29,0.0,100.0,0.0,92.44,Mediano
80,1485,1486,Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,31,1991,1,1,90,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,79.5,880.0,696.0,9.0,9.0,100.0,17.0,19.0,89.5,9.0,16.0,56.3,0.0,0.0,1.0,0.0,0.0,0.0,44.0,39.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,34.0,44.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,35.0,177.0,134.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,Mediano
128,2084,2085,R�my Riou,FRA,GK,Lyon,Ligue 1,35,1987,4,3,331,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,33.5,84.7,648.1,521.6,5.95,6.22,95.7,16.5,17.0,96.8,5.68,10.0,56.8,0.0,0.0,0.0,0.0,0.0,0.27,33.5,24.9,8.65,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.0,0.27,0.27,100.0,0.0,0.0,0.0,0.0,0.0,0.27,0.54,0.0,35.9,29.2,35.7,0.27,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,24.9,97.0,54.9,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,91.44999999999999,Mediano
75,1446,1447,Hugo Lloris,FRA,GK,Tottenham,Premier League,36,1986,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,29.8,78.9,566.0,353.0,7.19,7.29,98.7,10.0,10.1,99.5,6.24,12.2,51.2,0.0,0.0,0.57,0.0,0.0,0.0,29.8,21.1,8.52,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.14,0.05,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.1,50.0,0.05,0.0,0.0,0.0,0.05,0.1,0.52,0.19,32.5,29.7,32.4,0.05,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,17.8,100.4,61.7,0.0,0.0,0.0,0.1,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,1.29,0.29,0.14,66.7,0.0,91.44999999999999,Mediano
46,860,861,Mark Flekken,NED,GK,Freiburg,Bundesliga,29,1993,20,20,1800,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,41.3,73.0,987.1,735.9,2.9,2.95,98.3,14.2,14.4,98.6,12.9,23.6,54.9,0.0,0.1,1.75,0.15,0.0,0.0,41.3,32.0,9.0,2.55,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.2,0.05,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.15,43.5,34.8,43.0,0.7,0.0,0.0,43.5,0.1,0.1,100.0,0.0,0.0,26.5,159.4,96.3,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.0,100.0,0.0,91.40000000000002,Mediano
52,953,954,Rafa? Gikiewicz,POL,GK,Augsburg,Bundesliga,35,1987,16,16,1440,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,48.6,71.0,1048.4,761.5,5.31,5.44,97.7,16.2,16.6,97.4,13.0,26.4,49.2,0.0,0.0,1.25,0.06,0.0,0.0,48.6,34.3,14.3,3.88,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.06,0.38,0.19,0.19,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.13,0.19,66.7,0.06,0.0,0.0,0.0,0.0,0.13,0.56,0.13,51.8,40.1,51.4,0.5,0.0,0.0,51.8,0.0,0.0,0.0,0.0,0.0,30.3,186.5,106.8,0.0,0.0,0.0,0.13,0.0,21.1,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,2.75,0.19,0.06,75.0,0.0,91.4,Mediano
15,330,331,Yassine Bounou,MAR,GK,Sevilla,La Liga,31,1991,19,19,1665,18.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,38.0,75.0,749.0,516.6,5.78,5.78,100.0,13.8,14.3,97.0,8.81,17.8,49.5,0.0,0.0,0.22,0.0,0.0,0.05,38.0,29.3,8.65,2.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.05,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.22,25.0,0.16,0.0,0.0,0.0,0.05,0.11,0.43,0.0,40.4,31.4,39.9,0.59,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,24.0,113.0,58.5,0.0,0.0,0.0,0.11,0.0,21.9,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,1.35,0.16,0.05,75.0,0.0,91.11000000000001,Mediano
102,1813,1814,�rjan Nyland,NOR,GK,RB Leipzig,Bundesliga,32,1990,1,1,90,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,779.0,469.0,6.0,6.0,100.0,11.0,11.0,100.0,10.0,13.0,76.9,0.0,0.0,2.0,0.0,0.0,0.0,30.0,28.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,25.0,140.0,46.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,91.0,Mediano
111,1914,1915,Ji?� Pavlenka,CZE,GK,Werder Bremen,Bundesliga,30,1992,20,20,1738,19.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,37.0,72.0,832.2,631.3,4.35,4.4,98.8,11.2,11.4,98.6,11.0,21.0,52.6,0.0,0.0,0.47,0.0,0.0,0.0,37.0,24.2,12.7,3.63,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.1,0.1,0.67,0.05,40.4,36.0,40.2,0.16,0.0,0.0,40.4,0.05,0.0,0.0,0.05,100.0,20.9,121.3,63.9,0.0,0.1,0.1,0.05,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.26,0.0,100.0,0.0,90.88999999999999,Mediano
38,751,752,Maxime Dup�,FRA,GK,Toulouse,Ligue 1,29,1993,22,22,1980,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,34.2,78.2,700.8,469.4,4.55,4.55,100.0,14.5,14.8,98.2,7.5,14.6,51.4,0.0,0.0,0.18,0.0,0.0,0.0,34.2,25.1,9.05,2.32,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.14,37.0,27.9,36.9,0.14,0.0,0.0,37.0,0.05,0.05,100.0,0.0,0.0,25.9,142.8,92.4,0.0,0.0,0.0,0.09,0.0,18.9,0.0,0.05,0.0,0.0,0.05,0.18,0.0,0.0,0.0,0.0,0.05,0.0,0.91,0.09,0.0,100.0,0.0,89.81,Mediano
135,2231,2232,Kasper Schmeichel,DEN,GK,Nice,Ligue 1,36,1986,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,34.3,75.2,730.3,548.0,4.81,4.81,100.0,11.1,11.5,96.7,9.71,17.8,54.7,0.0,0.05,0.19,0.0,0.0,0.0,34.3,23.4,10.9,2.71,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.05,0.05,0.43,0.29,0.14,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,0.19,0.0,36.2,32.0,36.0,0.14,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,23.7,112.0,57.2,0.0,0.0,0.0,0.1,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.14,0.0,100.0,0.0,89.56000000000003,Mediano
114,1951,1952,Mattia Perin,ITA,GK,Juventus,Serie A,30,1992,7,6,588,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,36.8,77.4,679.7,438.2,6.77,6.92,97.8,15.8,15.8,100.0,5.85,14.0,41.8,0.0,0.0,0.92,0.0,0.0,0.15,36.8,28.2,8.62,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,34.5,37.4,0.46,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,23.7,122.0,88.6,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,89.25000000000003,Mediano
